ID,Gender,Ever_Married,Graduated,Profession,Spending_Score,Family_Size,Var_1,Segmentation,Age,Work_Experience
464130,Male,No,Yes,Artist,Low,3.0,Cat_6,A,41.0,1.0
462735,Female,Yes,No,Artist,Average,2.0,Cat_1,B,30.0,0.0
464412,Male,Yes,No,Lawyer,Low,2.0,Cat_6,D,70.0,1.0
464468,Male,Yes,Yes,Artist,Low,3.0,Cat_6,C,50.0,1.0
463422,Male,Yes,No,Executive,High,4.0,Cat_6,B,39.0,1.0
459498,Female,Yes,Yes,Artist,Low,2.0,Cat_6,C,42.0,8.0
460173,Female,Yes,Yes,Artist,Low,3.0,Cat_6,C,40.0,1.0
463091,Female,Yes,Yes,Other,Low,1.0,Cat_6,D,39.0,8.0
467213,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,B,88.0,1.0
461804,Female,No,Yes,Artist,Low,1.0,Cat_6,A,43.0,0.0
466649,Male,No,No,Healthcare,Low,3.0,Cat_3,D,19.0,1.0
460533,Female,Yes,No,Artist,Low,1.0,Cat_6,A,45.0,6.0
461892,Female,No,Yes,Healthcare,Low,1.0,Cat_2,D,35.0,0.0
463656,Male,Yes,Yes,Doctor,Low,3.0,Cat_6,A,53.0,0.0
462850,Male,No,No,Healthcare,Low,4.0,Cat_6,D,21.0,1.0
460707,Male,Yes,No,Artist,Average,3.0,Cat_6,C,38.0,1.0
463122,Male,Yes,Yes,Executive,Average,3.0,Cat_6,B,36.0,9.0
467588,Male,Yes,Yes,Artist,Average,4.0,Cat_6,C,63.0,0.0
462552,Male,No,Yes,Artist,Low,2.0,Cat_6,A,31.0,1.0
466048,Male,No,No,Entertainment,Low,1.0,Cat_4,A,25.0,3.0
467845,Male,Yes,Yes,Entertainment,Low,2.0,Cat_6,C,52.0,1.0
459810,Male,No,No,Healthcare,Low,4.0,Cat_6,D,19.0,1.0
461267,Female,No,Yes,Healthcare,Low,1.0,Cat_4,D,35.0,2.0
466572,Female,No,No,Healthcare,Low,4.0,Cat_6,D,30.0,0.0
464092,Female,Yes,Yes,Artist,Average,5.0,Cat_6,C,59.0,0.0
467025,Female,No,No,Engineer,Low,3.0,Cat_6,D,25.0,1.0
466110,Male,Yes,Yes,Lawyer,Low,1.0,Cat_6,A,77.0,0.0
462353,Female,Yes,Yes,Doctor,Average,2.0,Cat_6,C,58.0,1.0
459904,Female,Yes,Yes,Artist,Low,4.0,Cat_6,C,38.0,6.0
462011,Male,Yes,No,Other,Low,4.0,Cat_4,D,29.0,1.0
462367,Male,Yes,Yes,Artist,Average,3.0,Cat_6,B,56.0,1.0
460220,Female,No,Yes,Entertainment,Low,2.0,Cat_2,D,37.0,1.0
461429,Male,Yes,Yes,Doctor,Average,4.0,Cat_6,C,49.0,1.0
462668,Female,No,Yes,Artist,Low,1.0,Cat_6,B,41.0,2.0
461699,Male,No,Yes,Doctor,Low,1.0,Cat_6,D,28.0,0.0
464885,Female,No,No,Engineer,Low,2.0,Cat_4,A,35.0,1.0
460989,Male,No,No,Healthcare,Low,3.0,Cat_1,D,23.0,1.0
462156,Female,Yes,Yes,Artist,Average,2.0,Cat_3,C,43.0,4.0
460507,Male,No,No,Doctor,Low,4.0,Cat_3,D,30.0,1.0
462875,Male,No,No,Healthcare,Low,3.0,Cat_6,D,20.0,1.0
461708,Male,Yes,No,Lawyer,High,2.0,Cat_6,B,84.0,0.0
459766,Female,No,Yes,Engineer,Low,1.0,Cat_6,A,42.0,8.0
462137,Male,No,Yes,Doctor,Low,1.0,Cat_6,A,28.0,1.0
459630,Male,Yes,Yes,Lawyer,Average,2.0,Cat_6,A,73.0,1.0
462699,Female,Yes,Yes,Lawyer,High,4.0,Cat_2,B,61.0,3.0
465897,Female,Yes,Yes,Artist,Low,1.0,Cat_6,A,42.0,9.0
465628,Male,Yes,Yes,Artist,Low,2.0,Cat_2,A,49.0,2.0
462987,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,C,84.0,0.0
463492,Male,No,No,Healthcare,Low,4.0,Cat_6,D,22.0,4.0
462321,Female,No,Yes,Engineer,Low,1.0,Cat_6,A,42.0,6.0
460511,Female,No,No,Doctor,Low,4.0,Cat_3,D,31.0,0.0
459225,Female,Yes,Yes,Artist,Average,4.0,Cat_6,C,49.0,0.0
467894,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,58.0,0.0
465076,Male,Yes,Yes,Artist,High,5.0,Cat_6,C,72.0,0.0
467573,Male,Yes,Yes,Artist,Average,4.0,Cat_6,B,45.0,6.0
465266,Male,Yes,Yes,Entertainment,Average,5.0,Cat_4,B,49.0,0.0
462215,Female,No,No,Other,Low,3.0,Cat_4,D,20.0,1.0
467131,Male,Yes,Yes,Artist,Low,2.0,Cat_6,B,50.0,0.0
459456,Female,No,No,Lawyer,Low,1.0,Cat_6,D,65.0,3.0
460225,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,C,78.0,3.0
462597,Male,Yes,No,Healthcare,Low,4.0,Cat_4,A,29.0,0.0
466360,Male,No,No,Healthcare,Low,3.0,Cat_4,B,25.0,0.0
465542,Female,Yes,No,Doctor,Average,5.0,Cat_3,A,62.0,0.0
465848,Female,No,Yes,Healthcare,Low,1.0,Cat_7,D,28.0,0.0
459043,Female,Yes,No,Engineer,Low,1.0,Cat_7,A,49.0,1.0
463069,Male,No,Yes,Artist,Low,1.0,Cat_6,B,29.0,7.0
459795,Male,No,Yes,Artist,Low,1.0,Cat_6,A,52.0,0.0
464954,Male,No,No,Healthcare,Low,4.0,Cat_4,D,23.0,1.0
459713,Male,No,No,Healthcare,Low,3.0,Cat_6,D,18.0,1.0
463068,Male,Yes,Yes,Artist,Average,2.0,Cat_6,B,26.0,9.0
464834,Male,Yes,No,Executive,Low,4.0,Cat_4,D,51.0,1.0
462908,Male,Yes,No,Executive,High,3.0,Cat_6,A,27.0,10.0
464032,Male,No,No,Healthcare,Low,3.0,Cat_6,D,20.0,1.0
459307,Male,Yes,Yes,Entertainment,Low,1.0,Cat_6,B,62.0,0.0
462224,Female,Yes,No,Engineer,Average,8.0,Cat_4,D,63.0,4.0
465611,Male,No,Yes,Doctor,Low,1.0,Cat_6,C,53.0,0.0
466322,Male,No,No,Doctor,Low,3.0,Cat_3,B,28.0,0.0
461548,Female,No,Yes,Engineer,Low,3.0,Cat_6,A,33.0,1.0
461870,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,45.0,0.0
466966,Male,Yes,Yes,Entertainment,Average,2.0,Cat_6,C,61.0,1.0
465672,Male,No,No,Executive,Low,3.0,Cat_4,D,42.0,9.0
459317,Male,Yes,Yes,Executive,High,4.0,Cat_6,C,52.0,1.0
464362,Female,Yes,Yes,Artist,Low,1.0,Cat_6,C,51.0,1.0
465683,Female,No,No,Entertainment,Low,2.0,Cat_4,A,49.0,1.0
462253,Male,Yes,Yes,Engineer,Low,2.0,Cat_4,A,51.0,0.0
459421,Male,Yes,No,Healthcare,Average,4.0,Cat_6,A,29.0,0.0
459987,Male,Yes,Yes,Healthcare,High,2.0,Cat_6,D,53.0,4.0
461613,Female,No,Yes,Healthcare,Low,4.0,Cat_5,C,25.0,8.0
461168,Female,Yes,No,Engineer,Average,2.0,Cat_3,A,29.0,5.0
459247,Male,Yes,Yes,Executive,Average,5.0,Cat_6,C,60.0,0.0
460770,Female,No,Yes,Healthcare,Low,3.0,Cat_3,A,25.0,5.0
465047,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,55.0,8.0
467013,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,66.0,0.0
465894,Male,No,Yes,Artist,Low,6.0,Cat_6,D,27.0,8.0
462702,Male,Yes,No,Entertainment,Average,4.0,Cat_4,A,51.0,1.0
465431,Male,Yes,No,Artist,Low,2.0,Cat_6,B,35.0,0.0
466386,Male,Yes,Yes,Executive,Low,2.0,Cat_4,B,65.0,1.0
467221,Female,No,No,Doctor,Low,4.0,Cat_6,C,20.0,2.0
464057,Male,No,Yes,Other,Low,5.0,Cat_6,B,32.0,0.0
467217,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,C,79.0,3.0
462186,Female,No,No,Doctor,Low,3.0,Cat_1,D,21.0,0.0
463432,Male,No,Yes,Artist,Low,1.0,Cat_6,B,36.0,0.0
466753,Female,Yes,Yes,Artist,Average,2.0,Cat_3,C,70.0,1.0
465123,Female,No,Yes,Healthcare,Low,3.0,Cat_6,A,28.0,1.0
459965,Male,No,Yes,Artist,Low,1.0,Cat_2,A,25.0,7.0
466030,Female,Yes,No,Entertainment,Low,2.0,Cat_6,B,36.0,8.0
462582,Male,No,No,Healthcare,Low,4.0,Cat_4,D,20.0,0.0
461466,Male,Yes,No,Artist,Low,2.0,Cat_7,A,49.0,0.0
459676,Female,No,Yes,Artist,Low,2.0,Cat_6,A,28.0,0.0
464380,Female,Yes,Yes,Artist,Average,6.0,Cat_6,C,49.0,6.0
466846,Male,No,No,Healthcare,Low,4.0,Cat_2,D,18.0,2.0
465184,Female,Yes,No,Engineer,Average,5.0,Cat_6,C,46.0,1.0
459481,Male,Yes,No,Lawyer,Low,2.0,Cat_6,A,47.0,0.0
467263,Female,No,No,Other,Low,1.0,Cat_4,D,32.0,4.0
465136,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,47.0,0.0
464253,Female,Yes,Yes,Artist,Average,4.0,Cat_6,C,49.0,4.0
466534,Male,No,No,Healthcare,Low,9.0,Cat_6,D,28.0,0.0
466411,Male,Yes,Yes,Artist,Average,3.0,Cat_3,B,58.0,1.0
462576,Female,No,No,Healthcare,Low,4.0,Cat_3,D,21.0,9.0
467704,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,53.0,1.0
465303,Female,Yes,Yes,Artist,Average,3.0,Cat_2,C,67.0,1.0
467703,Male,No,Yes,Healthcare,Low,5.0,Cat_6,D,26.0,1.0
465493,Female,No,No,Artist,Low,3.0,Cat_4,A,26.0,0.0
461322,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,40.0,0.0
461706,Male,No,Yes,Healthcare,Low,3.0,Cat_6,D,25.0,0.0
463629,Male,No,Yes,Artist,Low,1.0,Cat_6,B,41.0,1.0
465140,Male,Yes,Yes,Executive,High,3.0,Cat_7,B,45.0,5.0
459308,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,47.0,0.0
459582,Male,Yes,No,Entertainment,Average,3.0,Cat_6,A,27.0,4.0
460859,Male,Yes,Yes,Entertainment,Low,4.0,Cat_6,D,50.0,1.0
461915,Male,Yes,No,Artist,Average,2.0,Cat_2,B,51.0,2.0
459708,Female,No,Yes,Engineer,Low,1.0,Cat_6,A,39.0,1.0
459179,Male,Yes,No,Entertainment,Average,3.0,Cat_6,B,60.0,0.0
462654,Male,Yes,No,Artist,Average,6.0,Cat_4,A,39.0,1.0
466256,Female,Yes,Yes,Engineer,Low,1.0,Cat_6,B,65.0,1.0
465649,Female,Yes,Yes,Other,Low,1.0,Cat_6,A,43.0,6.0
467333,Female,Yes,Yes,Artist,Average,6.0,Cat_2,C,58.0,1.0
465652,Female,Yes,No,Other,Low,2.0,Cat_2,D,31.0,0.0
460360,Female,Yes,Yes,Artist,Low,1.0,Cat_4,A,38.0,2.0
464472,Female,No,Yes,Artist,Low,3.0,Cat_6,C,27.0,0.0
467422,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,58.0,0.0
463116,Male,Yes,Yes,Artist,High,2.0,Cat_6,B,62.0,1.0
460177,Male,No,Yes,Artist,Low,1.0,Cat_6,B,48.0,1.0
465081,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,57.0,7.0
467810,Male,Yes,Yes,Artist,Average,5.0,Cat_6,C,42.0,0.0
465063,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,C,68.0,1.0
462690,Male,Yes,Yes,Engineer,Average,4.0,Cat_6,B,38.0,6.0
467752,Male,Yes,No,Executive,Average,3.0,Cat_4,A,31.0,5.0
466430,Female,Yes,No,Engineer,Low,4.0,Cat_6,A,51.0,0.0
465713,Male,Yes,Yes,Artist,Average,4.0,Cat_6,C,59.0,0.0
462555,Male,Yes,Yes,Artist,Average,2.0,Cat_4,C,36.0,1.0
461615,Male,No,Yes,Doctor,Low,2.0,Cat_6,D,25.0,1.0
461532,Male,Yes,Yes,Entertainment,Low,1.0,Cat_6,A,48.0,1.0
459175,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,70.0,1.0
463739,Female,Yes,No,Other,Low,3.0,Cat_6,B,42.0,0.0
464339,Male,No,No,Artist,Low,2.0,Cat_6,D,26.0,0.0
465074,Male,No,Yes,Artist,Low,4.0,Cat_6,A,25.0,1.0
465282,Female,No,Yes,Artist,Low,3.0,Cat_6,A,36.0,0.0
460488,Male,No,No,Doctor,Low,1.0,Cat_3,D,42.0,0.0
464554,Female,No,Yes,Artist,Low,7.0,Cat_2,C,35.0,0.0
462814,Female,Yes,No,Engineer,Average,2.0,Cat_5,C,22.0,8.0
462073,Female,No,Yes,Artist,Low,1.0,Cat_6,C,36.0,6.0
459901,Male,Yes,Yes,Artist,Average,3.0,Cat_6,C,47.0,0.0
460858,Male,No,No,Healthcare,Low,4.0,Cat_3,D,19.0,1.0
461895,Male,Yes,Yes,Entertainment,Low,2.0,Cat_6,B,36.0,1.0
467308,Female,No,Yes,Doctor,Low,3.0,Cat_3,C,28.0,0.0
467584,Male,Yes,No,Doctor,Average,4.0,Cat_6,B,52.0,1.0
466444,Male,Yes,Yes,Doctor,Average,4.0,Cat_3,C,50.0,1.0
462622,Male,Yes,No,Executive,Low,4.0,Cat_4,D,47.0,0.0
460100,Female,No,Yes,Doctor,Low,1.0,Cat_3,A,29.0,1.0
466591,Female,No,No,Healthcare,Low,4.0,Cat_6,D,23.0,0.0
462849,Male,Yes,Yes,Artist,Average,4.0,Cat_6,C,50.0,0.0
466410,Female,Yes,Yes,Artist,Low,1.0,Cat_6,B,56.0,0.0
464141,Male,Yes,Yes,Entertainment,High,2.0,Cat_4,A,32.0,9.0
464634,Female,No,Yes,Engineer,Low,9.0,Cat_4,D,32.0,4.0
461564,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,63.0,1.0
463219,Male,Yes,No,Entertainment,Low,2.0,Cat_6,D,50.0,0.0
461425,Male,Yes,Yes,Artist,Low,4.0,Cat_6,A,52.0,2.0
464009,Female,Yes,Yes,Artist,Average,4.0,Cat_6,B,49.0,7.0
460573,Male,No,No,Healthcare,Low,1.0,Cat_3,C,62.0,8.0
460951,Female,Yes,No,Engineer,Average,7.0,Cat_6,A,55.0,1.0
467126,Female,Yes,Yes,Artist,Low,1.0,Cat_3,B,45.0,0.0
462924,Female,Yes,No,Other,Average,2.0,Cat_6,D,31.0,8.0
462488,Male,No,Yes,Healthcare,Low,5.0,Cat_6,D,33.0,0.0
461640,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,52.0,1.0
465504,Male,No,Yes,Entertainment,Low,2.0,Cat_6,B,42.0,0.0
460902,Male,No,Yes,Executive,Low,3.0,Cat_6,A,38.0,1.0
459657,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,B,84.0,1.0
465054,Male,Yes,Yes,Executive,High,3.0,Cat_6,C,67.0,1.0
464000,Female,No,No,Healthcare,Low,5.0,Cat_7,C,32.0,0.0
460324,Female,No,Yes,Entertainment,Low,2.0,Cat_6,A,33.0,12.0
462468,Female,No,Yes,Healthcare,Low,5.0,Cat_6,D,30.0,2.0
465245,Male,No,No,Healthcare,Low,4.0,Cat_4,D,18.0,1.0
467919,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,47.0,7.0
463716,Male,No,No,Doctor,Low,4.0,Cat_6,D,29.0,1.0
463769,Male,Yes,No,Executive,High,4.0,Cat_6,B,63.0,0.0
462327,Male,Yes,Yes,Entertainment,Low,4.0,Cat_7,D,27.0,0.0
463882,Female,Yes,Yes,Artist,Low,1.0,Cat_1,A,43.0,1.0
462282,Male,No,No,Healthcare,Low,3.0,Cat_6,D,29.0,1.0
459625,Female,Yes,No,Engineer,Low,1.0,Cat_6,B,57.0,8.0
466740,Female,Yes,No,Engineer,Low,1.0,Cat_3,A,47.0,8.0
461434,Female,Yes,Yes,Executive,High,3.0,Cat_7,C,32.0,4.0
465404,Female,Yes,Yes,Entertainment,Average,2.0,Cat_1,A,25.0,0.0
462337,Female,Yes,Yes,Lawyer,High,2.0,Cat_4,B,79.0,1.0
461921,Female,No,Yes,Artist,Low,1.0,Cat_6,A,41.0,0.0
463763,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,36.0,4.0
467749,Male,No,No,Healthcare,Low,9.0,Cat_7,D,19.0,1.0
464876,Female,Yes,No,Engineer,Average,5.0,Cat_4,A,49.0,4.0
463850,Male,Yes,No,Entertainment,High,2.0,Cat_6,D,26.0,0.0
460381,Male,No,Yes,Artist,Low,2.0,Cat_6,A,28.0,13.0
460946,Male,No,No,Artist,Low,1.0,Cat_6,D,84.0,0.0
464329,Male,Yes,No,Lawyer,Low,2.0,Cat_6,D,81.0,1.0
467209,Female,No,Yes,Healthcare,Low,1.0,Cat_6,D,35.0,1.0
461897,Male,Yes,Yes,Doctor,Average,2.0,Cat_6,C,55.0,0.0
462920,Male,Yes,No,Executive,High,5.0,Cat_6,B,50.0,0.0
460994,Male,Yes,Yes,Lawyer,Low,5.0,Cat_6,A,78.0,0.0
462868,Male,Yes,No,Entertainment,Average,4.0,Cat_4,A,36.0,0.0
459964,Male,No,Yes,Other,Low,1.0,Cat_6,A,47.0,1.0
462663,Male,Yes,No,Entertainment,Average,5.0,Cat_4,B,48.0,6.0
464116,Female,Yes,Yes,Other,Low,2.0,Cat_6,C,69.0,1.0
467119,Male,Yes,No,Other,High,4.0,Cat_7,B,38.0,0.0
465042,Male,Yes,Yes,Artist,Average,4.0,Cat_6,C,36.0,1.0
464762,Female,Yes,No,Engineer,Average,4.0,Cat_4,B,52.0,9.0
460009,Male,No,Yes,Artist,Low,1.0,Cat_6,B,46.0,0.0
460583,Male,No,No,Other,Low,6.0,Cat_3,D,18.0,1.0
467827,Female,No,No,Healthcare,Low,4.0,Cat_6,D,22.0,0.0
463795,Male,No,No,Doctor,Low,6.0,Cat_6,B,18.0,1.0
464313,Male,Yes,No,Other,Average,3.0,Cat_6,D,30.0,1.0
463672,Male,No,Yes,Engineer,Low,3.0,Cat_6,D,32.0,4.0
459230,Male,Yes,No,Artist,High,4.0,Cat_6,B,43.0,7.0
462245,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,49.0,1.0
462926,Female,No,Yes,Other,Low,2.0,Cat_6,A,40.0,9.0
460743,Male,Yes,Yes,Artist,Average,3.0,Cat_6,C,55.0,0.0
464656,Female,No,No,Healthcare,Low,7.0,Cat_4,B,33.0,1.0
467656,Male,No,Yes,Healthcare,Low,5.0,Cat_6,D,31.0,1.0
460978,Female,No,Yes,Healthcare,Low,6.0,Cat_2,D,35.0,3.0
467684,Male,No,Yes,Healthcare,Low,3.0,Cat_2,D,40.0,8.0
467089,Male,Yes,No,Artist,Average,3.0,Cat_6,B,69.0,0.0
466091,Female,Yes,Yes,Artist,Low,4.0,Cat_4,B,46.0,1.0
464582,Female,Yes,Yes,Other,Low,2.0,Cat_6,D,63.0,0.0
458997,Male,Yes,Yes,Artist,Average,2.0,Cat_6,B,61.0,1.0
466025,Female,No,No,Engineer,Low,1.0,Cat_3,A,50.0,1.0
464507,Male,Yes,Yes,Artist,High,3.0,Cat_6,C,53.0,0.0
459204,Female,Yes,Yes,Engineer,Average,2.0,Cat_6,B,35.0,0.0
467521,Male,No,No,Healthcare,Low,3.0,Cat_6,D,19.0,7.0
462743,Male,No,No,Healthcare,Low,4.0,Cat_3,D,26.0,3.0
459245,Female,Yes,No,Engineer,Average,4.0,Cat_6,B,38.0,0.0
463884,Female,No,No,Artist,Low,1.0,Cat_6,D,26.0,1.0
463860,Male,Yes,Yes,Healthcare,High,3.0,Cat_6,C,39.0,0.0
459184,Male,Yes,Yes,Entertainment,Low,4.0,Cat_4,A,39.0,1.0
460201,Female,No,Yes,Artist,Low,1.0,Cat_6,A,45.0,2.0
464989,Male,Yes,No,Entertainment,Average,4.0,Cat_6,C,47.0,0.0
467782,Female,No,Yes,Entertainment,Low,5.0,Cat_2,A,30.0,0.0
464923,Male,Yes,No,Executive,High,2.0,Cat_4,A,48.0,5.0
459364,Female,Yes,Yes,Other,Low,2.0,Cat_6,B,76.0,0.0
462119,Male,Yes,Yes,Entertainment,Low,2.0,Cat_6,A,71.0,0.0
465132,Female,No,Yes,Artist,Low,1.0,Cat_6,A,41.0,0.0
463873,Male,Yes,Yes,Artist,Average,5.0,Cat_6,C,57.0,1.0
467633,Male,Yes,No,Entertainment,Low,1.0,Cat_6,A,49.0,0.0
462780,Male,Yes,No,Healthcare,High,8.0,Cat_4,B,21.0,1.0
462445,Male,No,No,Healthcare,Low,3.0,Cat_6,D,18.0,0.0
461052,Male,No,No,Healthcare,Low,3.0,Cat_7,D,22.0,4.0
460664,Female,No,No,Other,Low,1.0,Cat_6,D,33.0,8.0
465992,Male,Yes,Yes,Entertainment,Low,3.0,Cat_6,A,53.0,1.0
463990,Male,Yes,Yes,Artist,Average,2.0,Cat_4,B,55.0,1.0
463128,Male,Yes,Yes,Lawyer,High,4.0,Cat_6,A,73.0,0.0
463536,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,89.0,3.0
460775,Male,Yes,Yes,Artist,Low,2.0,Cat_6,A,59.0,0.0
464118,Male,No,Yes,Entertainment,Low,2.0,Cat_6,D,38.0,0.0
459264,Female,No,Yes,Artist,Low,2.0,Cat_6,C,42.0,0.0
464069,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,A,83.0,1.0
461185,Female,No,No,Healthcare,Low,4.0,Cat_3,D,22.0,4.0
465564,Male,Yes,No,Artist,Average,4.0,Cat_3,B,46.0,0.0
466387,Male,Yes,Yes,Entertainment,Average,2.0,Cat_6,B,37.0,8.0
462887,Female,Yes,No,Engineer,Low,3.0,Cat_6,A,42.0,1.0
465977,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,71.0,0.0
462775,Female,No,No,Healthcare,Low,3.0,Cat_6,D,18.0,7.0
460286,Female,No,Yes,Artist,Low,1.0,Cat_6,D,41.0,4.0
466294,Male,Yes,Yes,Healthcare,Low,5.0,Cat_4,D,27.0,0.0
466037,Female,No,No,Entertainment,Low,1.0,Cat_4,A,53.0,1.0
466335,Female,No,No,Healthcare,Low,3.0,Cat_4,B,28.0,0.0
461933,Male,No,No,Doctor,Low,2.0,Cat_5,D,18.0,0.0
466681,Male,No,No,Healthcare,Low,4.0,Cat_6,D,19.0,2.0
466605,Female,No,No,Healthcare,Low,4.0,Cat_3,B,32.0,0.0
461332,Male,No,No,Healthcare,Low,4.0,Cat_2,C,30.0,1.0
461610,Male,No,Yes,Doctor,Low,1.0,Cat_6,B,36.0,0.0
467707,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,A,82.0,5.0
460558,Female,Yes,Yes,Engineer,Low,1.0,Cat_3,C,37.0,3.0
465158,Male,No,Yes,Artist,Low,1.0,Cat_6,A,45.0,1.0
459903,Male,Yes,Yes,Entertainment,Low,4.0,Cat_6,C,27.0,9.0
464021,Female,No,No,Healthcare,Low,5.0,Cat_6,D,18.0,1.0
463325,Male,Yes,No,Doctor,Low,4.0,Cat_6,A,22.0,1.0
459660,Female,No,No,Healthcare,Low,6.0,Cat_6,D,22.0,2.0
466423,Female,No,No,Other,Low,1.0,Cat_3,D,42.0,8.0
465585,Male,Yes,No,Doctor,Low,1.0,Cat_6,A,69.0,1.0
462671,Female,Yes,Yes,Other,High,2.0,Cat_6,A,43.0,8.0
459603,Female,Yes,No,Lawyer,High,2.0,Cat_6,A,89.0,3.0
463614,Female,No,No,Healthcare,Low,4.0,Cat_3,C,26.0,1.0
465152,Male,No,Yes,Artist,Low,3.0,Cat_6,B,43.0,1.0
460525,Male,Yes,Yes,Entertainment,Average,2.0,Cat_3,C,30.0,1.0
466108,Female,Yes,Yes,Executive,Low,2.0,Cat_6,B,60.0,0.0
465400,Female,Yes,Yes,Doctor,High,4.0,Cat_3,C,38.0,7.0
465681,Male,Yes,Yes,Entertainment,Average,2.0,Cat_4,A,45.0,0.0
466251,Male,No,No,Healthcare,Low,4.0,Cat_4,D,20.0,3.0
460417,Female,Yes,Yes,Other,Low,1.0,Cat_6,A,51.0,9.0
460569,Male,Yes,Yes,Entertainment,Average,4.0,Cat_3,C,36.0,1.0
461162,Female,No,No,Other,Low,3.0,Cat_3,B,41.0,9.0
459241,Male,Yes,No,Entertainment,Low,5.0,Cat_6,D,46.0,3.0
463628,Female,No,Yes,Artist,Low,1.0,Cat_6,A,30.0,9.0
467817,Female,No,No,Other,Low,5.0,Cat_5,B,23.0,0.0
460406,Male,Yes,Yes,Healthcare,Low,2.0,Cat_6,B,39.0,4.0
464122,Male,Yes,Yes,Artist,Average,4.0,Cat_6,B,63.0,0.0
459658,Male,Yes,Yes,Artist,Average,3.0,Cat_6,C,60.0,1.0
462757,Male,No,No,Healthcare,Low,3.0,Cat_6,D,20.0,1.0
459529,Female,Yes,No,Lawyer,High,2.0,Cat_6,A,89.0,1.0
465920,Male,No,Yes,Executive,Low,4.0,Cat_6,A,43.0,1.0
463262,Female,Yes,No,Lawyer,High,2.0,Cat_6,A,70.0,3.0
465631,Male,No,Yes,Artist,Low,1.0,Cat_6,A,35.0,9.0
467164,Male,Yes,Yes,Artist,High,2.0,Cat_6,B,42.0,0.0
467859,Male,Yes,Yes,Doctor,Average,2.0,Cat_3,C,39.0,6.0
461703,Female,Yes,Yes,Healthcare,Low,2.0,Cat_6,A,29.0,0.0
466097,Female,Yes,No,Lawyer,Low,1.0,Cat_6,A,74.0,1.0
464390,Male,Yes,Yes,Artist,Low,2.0,Cat_6,C,41.0,1.0
465423,Male,Yes,Yes,Entertainment,Average,4.0,Cat_7,C,51.0,0.0
461337,Male,Yes,Yes,Executive,High,3.0,Cat_6,C,50.0,1.0
463888,Male,No,No,Other,Low,3.0,Cat_6,D,23.0,0.0
460390,Male,No,Yes,Artist,Low,3.0,Cat_6,A,36.0,9.0
465286,Male,No,Yes,Artist,Low,1.0,Cat_6,B,36.0,8.0
460294,Female,Yes,Yes,Doctor,Low,2.0,Cat_6,D,50.0,1.0
460509,Male,No,No,Healthcare,Low,4.0,Cat_3,D,23.0,1.0
461248,Female,No,No,Healthcare,Low,1.0,Cat_6,D,37.0,1.0
464336,Male,Yes,Yes,Executive,High,4.0,Cat_6,C,65.0,0.0
467595,Female,No,Yes,Healthcare,Low,1.0,Cat_6,D,26.0,0.0
466406,Male,Yes,Yes,Entertainment,Low,3.0,Cat_6,A,55.0,1.0
465092,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,65.0,0.0
459492,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,A,72.0,1.0
461426,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,51.0,7.0
467022,Male,No,Yes,Artist,Low,5.0,Cat_6,D,25.0,1.0
467330,Male,Yes,No,Executive,High,3.0,Cat_6,C,38.0,0.0
459691,Male,Yes,No,Artist,Average,2.0,Cat_6,A,55.0,1.0
461320,Female,No,Yes,Artist,Low,3.0,Cat_6,B,39.0,0.0
466283,Female,Yes,Yes,Artist,High,2.0,Cat_6,B,62.0,0.0
463705,Female,Yes,Yes,Artist,Average,2.0,Cat_2,C,37.0,4.0
465821,Female,No,No,Engineer,Low,7.0,Cat_4,A,28.0,3.0
467457,Female,No,Yes,Other,Low,6.0,Cat_6,B,32.0,1.0
466543,Male,No,Yes,Doctor,Low,2.0,Cat_7,A,31.0,14.0
463772,Female,No,No,Healthcare,Low,3.0,Cat_6,D,31.0,1.0
